Id	HitRatio	MissRatio	Reference	InvalidCases	HitTeams	MissTeams
июль 2011 г.	0.2631578947368421	0.736842105263158	2011-07	2011-07	-REFERENCE-temporal-corpora-rev3, Dmitry Mikhaylenko, Evgenii Chernov, Inception, Нубы	21-coders, Cheliki, ElenaKiseleva, Le-Coqs, MLaureen, Microvolnovka, MyParser, Red-alert, Shrugged, handcrafted_solution, hrambton, monuwio, schips_21, sisidra
июль 2011-го	0.2631578947368421	0.736842105263158	2011-07	2011-07	-REFERENCE-temporal-corpora-rev3, Dmitry Mikhaylenko, Evgenii Chernov, Inception, Нубы	21-coders, Cheliki, ElenaKiseleva, Le-Coqs, MLaureen, Microvolnovka, MyParser, Red-alert, Shrugged, handcrafted_solution, hrambton, monuwio, schips_21, sisidra
в июле 2011 года	0.2631578947368421	0.736842105263158	2011-07	2011-07	-REFERENCE-temporal-corpora-rev3, Dmitry Mikhaylenko, Evgenii Chernov, Inception, Нубы	21-coders, Cheliki, ElenaKiseleva, Le-Coqs, MLaureen, Microvolnovka, MyParser, Red-alert, Shrugged, handcrafted_solution, hrambton, monuwio, schips_21, sisidra
июль 2011го	0.2631578947368421	0.736842105263158	2011-07	2011-07	-REFERENCE-temporal-corpora-rev3, Dmitry Mikhaylenko, Evgenii Chernov, Inception, Нубы	21-coders, Cheliki, ElenaKiseleva, Le-Coqs, MLaureen, Microvolnovka, MyParser, Red-alert, Shrugged, handcrafted_solution, hrambton, monuwio, schips_21, sisidra
за июль 2011 г.	0.2631578947368421	0.736842105263158	2011-07	2011-07	-REFERENCE-temporal-corpora-rev3, Dmitry Mikhaylenko, Evgenii Chernov, Inception, Нубы	21-coders, Cheliki, ElenaKiseleva, Le-Coqs, MLaureen, Microvolnovka, MyParser, Red-alert, Shrugged, handcrafted_solution, hrambton, monuwio, schips_21, sisidra
июль-2011	0.2631578947368421	0.736842105263158	2011-07	2011-07	-REFERENCE-temporal-corpora-rev3, Dmitry Mikhaylenko, Evgenii Chernov, Inception, Нубы	21-coders, Cheliki, ElenaKiseleva, Le-Coqs, MLaureen, Microvolnovka, MyParser, Red-alert, Shrugged, handcrafted_solution, hrambton, monuwio, schips_21, sisidra
июль '11	0.2631578947368421	0.736842105263158	2011-07	2011-07	-REFERENCE-temporal-corpora-rev3, Dmitry Mikhaylenko, Evgenii Chernov, Inception, Нубы	21-coders, Cheliki, ElenaKiseleva, Le-Coqs, MLaureen, Microvolnovka, MyParser, Red-alert, Shrugged, handcrafted_solution, hrambton, monuwio, schips_21, sisidra
до августа 1944 года	0.2631578947368421	0.736842105263158	1944-08	1944-08	-REFERENCE-temporal-corpora-rev3, Dmitry Mikhaylenko, Evgenii Chernov, Inception, Нубы	21-coders, Cheliki, ElenaKiseleva, Le-Coqs, MLaureen, Microvolnovka, MyParser, Red-alert, Shrugged, handcrafted_solution, hrambton, monuwio, schips_21, sisidra
пока не наступил август 1944-го	0.2631578947368421	0.736842105263158	1944-08	1944-08	-REFERENCE-temporal-corpora-rev3, Dmitry Mikhaylenko, Evgenii Chernov, Inception, Нубы	21-coders, Cheliki, ElenaKiseleva, Le-Coqs, MLaureen, Microvolnovka, MyParser, Red-alert, Shrugged, handcrafted_solution, hrambton, monuwio, schips_21, sisidra
до августа-1944	0.2631578947368421	0.736842105263158	1944-08	1944-08	-REFERENCE-temporal-corpora-rev3, Dmitry Mikhaylenko, Evgenii Chernov, Inception, Нубы	21-coders, Cheliki, ElenaKiseleva, Le-Coqs, MLaureen, Microvolnovka, MyParser, Red-alert, Shrugged, handcrafted_solution, hrambton, monuwio, schips_21, sisidra
до августа '44	0.2631578947368421	0.736842105263158	1944-08	1944-08	-REFERENCE-temporal-corpora-rev3, Dmitry Mikhaylenko, Evgenii Chernov, Inception, Нубы	21-coders, Cheliki, ElenaKiseleva, Le-Coqs, MLaureen, Microvolnovka, MyParser, Red-alert, Shrugged, handcrafted_solution, hrambton, monuwio, schips_21, sisidra
до августа 44-го	0.2631578947368421	0.736842105263158	1944-08	1944-08	-REFERENCE-temporal-corpora-rev3, Dmitry Mikhaylenko, Evgenii Chernov, Inception, Нубы	21-coders, Cheliki, ElenaKiseleva, Le-Coqs, MLaureen, Microvolnovka, MyParser, Red-alert, Shrugged, handcrafted_solution, hrambton, monuwio, schips_21, sisidra
до августа 1944 г.	0.2631578947368421	0.736842105263158	1944-08	1944-08	-REFERENCE-temporal-corpora-rev3, Dmitry Mikhaylenko, Evgenii Chernov, Inception, Нубы	21-coders, Cheliki, ElenaKiseleva, Le-Coqs, MLaureen, Microvolnovka, MyParser, Red-alert, Shrugged, handcrafted_solution, hrambton, monuwio, schips_21, sisidra
в следующую среду	0.2631578947368421	0.736842105263158	2020-12-02	2020-12-02	-REFERENCE-temporal-corpora-rev3, MyParser, Red-alert, Shrugged, Нубы	21-coders, Cheliki, Dmitry Mikhaylenko, ElenaKiseleva, Evgenii Chernov, Inception, Le-Coqs, MLaureen, Microvolnovka, handcrafted_solution, hrambton, monuwio, schips_21, sisidra
в среду на следующей неделе	0.2631578947368421	0.736842105263158	2020-12-02	2020-12-02	-REFERENCE-temporal-corpora-rev3, MyParser, Red-alert, Shrugged, Нубы	21-coders, Cheliki, Dmitry Mikhaylenko, ElenaKiseleva, Evgenii Chernov, Inception, Le-Coqs, MLaureen, Microvolnovka, handcrafted_solution, hrambton, monuwio, schips_21, sisidra
прошлый год	0.2631578947368421	0.736842105263158	2019	2019	-REFERENCE-temporal-corpora-rev3, ElenaKiseleva, Inception, handcrafted_solution, Нубы	21-coders, Cheliki, Dmitry Mikhaylenko, Evgenii Chernov, Le-Coqs, MLaureen, Microvolnovka, MyParser, Red-alert, Shrugged, hrambton, monuwio, schips_21, sisidra
предыдущий год	0.2631578947368421	0.736842105263158	2019	2019	-REFERENCE-temporal-corpora-rev3, ElenaKiseleva, Inception, handcrafted_solution, Нубы	21-coders, Cheliki, Dmitry Mikhaylenko, Evgenii Chernov, Le-Coqs, MLaureen, Microvolnovka, MyParser, Red-alert, Shrugged, hrambton, monuwio, schips_21, sisidra
минувший год	0.2631578947368421	0.736842105263158	2019	2019	-REFERENCE-temporal-corpora-rev3, ElenaKiseleva, Inception, handcrafted_solution, Нубы	21-coders, Cheliki, Dmitry Mikhaylenko, Evgenii Chernov, Le-Coqs, MLaureen, Microvolnovka, MyParser, Red-alert, Shrugged, hrambton, monuwio, schips_21, sisidra
следующий год	0.2631578947368421	0.736842105263158	2021	2021	-REFERENCE-temporal-corpora-rev3, ElenaKiseleva, Inception, handcrafted_solution, Нубы	21-coders, Cheliki, Dmitry Mikhaylenko, Evgenii Chernov, Le-Coqs, MLaureen, Microvolnovka, MyParser, Red-alert, Shrugged, hrambton, monuwio, schips_21, sisidra
в следующем году	0.2631578947368421	0.736842105263158	2021	2021	-REFERENCE-temporal-corpora-rev3, ElenaKiseleva, Inception, handcrafted_solution, Нубы	21-coders, Cheliki, Dmitry Mikhaylenko, Evgenii Chernov, Le-Coqs, MLaureen, Microvolnovka, MyParser, Red-alert, Shrugged, hrambton, monuwio, schips_21, sisidra
грядущий год	0.2631578947368421	0.736842105263158	2021	2021	-REFERENCE-temporal-corpora-rev3, ElenaKiseleva, Inception, handcrafted_solution, Нубы	21-coders, Cheliki, Dmitry Mikhaylenko, Evgenii Chernov, Le-Coqs, MLaureen, Microvolnovka, MyParser, Red-alert, Shrugged, hrambton, monuwio, schips_21, sisidra
предстоящий год	0.2631578947368421	0.736842105263158	2021	2021	-REFERENCE-temporal-corpora-rev3, ElenaKiseleva, Inception, handcrafted_solution, Нубы	21-coders, Cheliki, Dmitry Mikhaylenko, Evgenii Chernov, Le-Coqs, MLaureen, Microvolnovka, MyParser, Red-alert, Shrugged, hrambton, monuwio, schips_21, sisidra
за предстоящий год	0.2631578947368421	0.736842105263158	2021	2021	-REFERENCE-temporal-corpora-rev3, ElenaKiseleva, Inception, handcrafted_solution, Нубы	21-coders, Cheliki, Dmitry Mikhaylenko, Evgenii Chernov, Le-Coqs, MLaureen, Microvolnovka, MyParser, Red-alert, Shrugged, hrambton, monuwio, schips_21, sisidra
в ту субботу	0.2631578947368421	0.736842105263158	2020-11-21	2020-11-21	-REFERENCE-temporal-corpora-rev3, Inception, MyParser, handcrafted_solution, Нубы	21-coders, Cheliki, Dmitry Mikhaylenko, ElenaKiseleva, Evgenii Chernov, Le-Coqs, MLaureen, Microvolnovka, Red-alert, Shrugged, hrambton, monuwio, schips_21, sisidra
в субботу на той неделе	0.2631578947368421	0.736842105263158	2020-11-21	2020-11-21	-REFERENCE-temporal-corpora-rev3, Inception, MyParser, handcrafted_solution, Нубы	21-coders, Cheliki, Dmitry Mikhaylenko, ElenaKiseleva, Evgenii Chernov, Le-Coqs, MLaureen, Microvolnovka, Red-alert, Shrugged, hrambton, monuwio, schips_21, sisidra
последний четверг марта 2016 года	0.2631578947368421	0.736842105263158	2016-03-31	2016-03-31	-REFERENCE-temporal-corpora-rev3, Microvolnovka, MyParser, handcrafted_solution, Нубы	21-coders, Cheliki, Dmitry Mikhaylenko, ElenaKiseleva, Evgenii Chernov, Inception, Le-Coqs, MLaureen, Red-alert, Shrugged, hrambton, monuwio, schips_21, sisidra
последний четверг марта 2016 г.	0.2631578947368421	0.736842105263158	2016-03-31	2016-03-31	-REFERENCE-temporal-corpora-rev3, Microvolnovka, MyParser, handcrafted_solution, Нубы	21-coders, Cheliki, Dmitry Mikhaylenko, ElenaKiseleva, Evgenii Chernov, Inception, Le-Coqs, MLaureen, Red-alert, Shrugged, hrambton, monuwio, schips_21, sisidra
последний четверг марта-2016	0.2631578947368421	0.736842105263158	2016-03-31	2016-03-31	-REFERENCE-temporal-corpora-rev3, Microvolnovka, MyParser, handcrafted_solution, Нубы	21-coders, Cheliki, Dmitry Mikhaylenko, ElenaKiseleva, Evgenii Chernov, Inception, Le-Coqs, MLaureen, Red-alert, Shrugged, hrambton, monuwio, schips_21, sisidra
последний четверг марта 2016	0.2631578947368421	0.736842105263158	2016-03-31	2016-03-31	-REFERENCE-temporal-corpora-rev3, Microvolnovka, MyParser, handcrafted_solution, Нубы	21-coders, Cheliki, Dmitry Mikhaylenko, ElenaKiseleva, Evgenii Chernov, Inception, Le-Coqs, MLaureen, Red-alert, Shrugged, hrambton, monuwio, schips_21, sisidra
ночью, в двадцать минут третьего	0.2631578947368421	0.736842105263158	2020-11-27T02:20	2020-11-27T02:20	-REFERENCE-temporal-corpora-rev3, Microvolnovka, handcrafted_solution, monuwio, Нубы	21-coders, Cheliki, Dmitry Mikhaylenko, ElenaKiseleva, Evgenii Chernov, Inception, Le-Coqs, MLaureen, MyParser, Red-alert, Shrugged, hrambton, schips_21, sisidra
в двадцать минут третьего часа ночи	0.2631578947368421	0.736842105263158	2020-11-27T02:20	2020-11-27T02:20	-REFERENCE-temporal-corpora-rev3, Microvolnovka, handcrafted_solution, monuwio, Нубы	21-coders, Cheliki, Dmitry Mikhaylenko, ElenaKiseleva, Evgenii Chernov, Inception, Le-Coqs, MLaureen, MyParser, Red-alert, Shrugged, hrambton, schips_21, sisidra
В пять тридцать вечера, 27 ноября	0.2631578947368421	0.736842105263158	2020-11-27T17:30	2020-11-27T17:30	-REFERENCE-temporal-corpora-rev3, Microvolnovka, MyParser, handcrafted_solution, Нубы	21-coders, Cheliki, Dmitry Mikhaylenko, ElenaKiseleva, Evgenii Chernov, Inception, Le-Coqs, MLaureen, Red-alert, Shrugged, hrambton, monuwio, schips_21, sisidra
двадцать седьмого ноября в пять тридцать вечера	0.2631578947368421	0.736842105263158	2020-11-27T17:30	2020-11-27T17:30	-REFERENCE-temporal-corpora-rev3, Microvolnovka, MyParser, handcrafted_solution, Нубы	21-coders, Cheliki, Dmitry Mikhaylenko, ElenaKiseleva, Evgenii Chernov, Inception, Le-Coqs, MLaureen, Red-alert, Shrugged, hrambton, monuwio, schips_21, sisidra
27 ноября в полшестого вечера	0.2631578947368421	0.736842105263158	2020-11-27T17:30	2020-11-27T17:30	-REFERENCE-temporal-corpora-rev3, Microvolnovka, MyParser, handcrafted_solution, Нубы	21-coders, Cheliki, Dmitry Mikhaylenko, ElenaKiseleva, Evgenii Chernov, Inception, Le-Coqs, MLaureen, Red-alert, Shrugged, hrambton, monuwio, schips_21, sisidra
27 ноября в половину шестого	0.2631578947368421	0.736842105263158	2020-11-27T17:30	2020-11-27T17:30	-REFERENCE-temporal-corpora-rev3, Microvolnovka, MyParser, handcrafted_solution, Нубы	21-coders, Cheliki, Dmitry Mikhaylenko, ElenaKiseleva, Evgenii Chernov, Inception, Le-Coqs, MLaureen, Red-alert, Shrugged, hrambton, monuwio, schips_21, sisidra
неделю назад	0.2631578947368421	0.736842105263158	2020-11-20	2020-11-20	-REFERENCE-temporal-corpora-rev3, 21-coders, Cheliki, MyParser, Нубы	Dmitry Mikhaylenko, ElenaKiseleva, Evgenii Chernov, Inception, Le-Coqs, MLaureen, Microvolnovka, Red-alert, Shrugged, handcrafted_solution, hrambton, monuwio, schips_21, sisidra
7 дней назад	0.2631578947368421	0.736842105263158	2020-11-20	2020-11-20	-REFERENCE-temporal-corpora-rev3, 21-coders, Cheliki, MyParser, Нубы	Dmitry Mikhaylenko, ElenaKiseleva, Evgenii Chernov, Inception, Le-Coqs, MLaureen, Microvolnovka, Red-alert, Shrugged, handcrafted_solution, hrambton, monuwio, schips_21, sisidra
в последний День Победы	0.2631578947368421	0.736842105263158	2020-05-09	2020-05-09	-REFERENCE-temporal-corpora-rev3, Microvolnovka, MyParser, handcrafted_solution, Нубы	21-coders, Cheliki, Dmitry Mikhaylenko, ElenaKiseleva, Evgenii Chernov, Inception, Le-Coqs, MLaureen, Red-alert, Shrugged, hrambton, monuwio, schips_21, sisidra
на этот День Победы	0.2631578947368421	0.736842105263158	2020-05-09	2020-05-09	-REFERENCE-temporal-corpora-rev3, Microvolnovka, MyParser, handcrafted_solution, Нубы	21-coders, Cheliki, Dmitry Mikhaylenko, ElenaKiseleva, Evgenii Chernov, Inception, Le-Coqs, MLaureen, Red-alert, Shrugged, hrambton, monuwio, schips_21, sisidra
10.05.1943-16.02.1944	0.2631578947368421	0.736842105263158	1943-05-10 - 1944-02-16	1943-05-10 - 1944-02-16	Dmitry Mikhaylenko, MyParser, Shrugged, handcrafted_solution, Нубы	-REFERENCE-temporal-corpora-rev3, 21-coders, Cheliki, ElenaKiseleva, Evgenii Chernov, Inception, Le-Coqs, MLaureen, Microvolnovka, Red-alert, hrambton, monuwio, schips_21, sisidra
два дня назад	0.3157894736842105	0.6842105263157895	2020-11-25	2020-11-25	-REFERENCE-temporal-corpora-rev3, 21-coders, Cheliki, MyParser, handcrafted_solution, hrambton	Dmitry Mikhaylenko, ElenaKiseleva, Evgenii Chernov, Inception, Le-Coqs, MLaureen, Microvolnovka, Red-alert, Shrugged, monuwio, schips_21, sisidra, Нубы
двумя днями ранее	0.3157894736842105	0.6842105263157895	2020-11-25	2020-11-25	-REFERENCE-temporal-corpora-rev3, 21-coders, Cheliki, MyParser, handcrafted_solution, hrambton	Dmitry Mikhaylenko, ElenaKiseleva, Evgenii Chernov, Inception, Le-Coqs, MLaureen, Microvolnovka, Red-alert, Shrugged, monuwio, schips_21, sisidra, Нубы
день спустя	0.3157894736842105	0.6842105263157895	2020-11-29	2020-11-29	-REFERENCE-temporal-corpora-rev3, Dmitry Mikhaylenko, Inception, Red-alert, handcrafted_solution, Нубы	21-coders, Cheliki, ElenaKiseleva, Evgenii Chernov, Le-Coqs, MLaureen, Microvolnovka, MyParser, Shrugged, hrambton, monuwio, schips_21, sisidra
в следующий вторник	0.3157894736842105	0.6842105263157895	2020-12-01	2020-12-01	Inception, MyParser, Red-alert, Shrugged, handcrafted_solution, monuwio	-REFERENCE-temporal-corpora-rev3, 21-coders, Cheliki, Dmitry Mikhaylenko, ElenaKiseleva, Evgenii Chernov, Le-Coqs, MLaureen, Microvolnovka, hrambton, schips_21, sisidra, Нубы
21/11 (ср)	0.3157894736842105	0.6842105263157895	2020-11-25	2020-11-25	-REFERENCE-temporal-corpora-rev3, Dmitry Mikhaylenko, Inception, Shrugged, handcrafted_solution, monuwio	21-coders, Cheliki, ElenaKiseleva, Evgenii Chernov, Le-Coqs, MLaureen, Microvolnovka, MyParser, Red-alert, hrambton, schips_21, sisidra, Нубы
в эту субботу	0.3157894736842105	0.6842105263157895	2020-11-28	2020-11-28	-REFERENCE-temporal-corpora-rev3, Inception, MyParser, Red-alert, Shrugged, handcrafted_solution	21-coders, Cheliki, Dmitry Mikhaylenko, ElenaKiseleva, Evgenii Chernov, Le-Coqs, MLaureen, Microvolnovka, hrambton, monuwio, schips_21, sisidra, Нубы
второй квартал две тысячи восемнадцатого года	0.3157894736842105	0.6842105263157895	2018-Q2	2018-Q2	-REFERENCE-temporal-corpora-rev3, Cheliki, Inception, MyParser, handcrafted_solution, Нубы	21-coders, Dmitry Mikhaylenko, ElenaKiseleva, Evgenii Chernov, Le-Coqs, MLaureen, Microvolnovka, Red-alert, Shrugged, hrambton, monuwio, schips_21, sisidra
этот год	0.3157894736842105	0.6842105263157895	2020	2020	-REFERENCE-temporal-corpora-rev3, ElenaKiseleva, Inception, handcrafted_solution, monuwio, Нубы	21-coders, Cheliki, Dmitry Mikhaylenko, Evgenii Chernov, Le-Coqs, MLaureen, Microvolnovka, MyParser, Red-alert, Shrugged, hrambton, schips_21, sisidra
этому году	0.3157894736842105	0.6842105263157895	2020	2020	-REFERENCE-temporal-corpora-rev3, ElenaKiseleva, Inception, handcrafted_solution, monuwio, Нубы	21-coders, Cheliki, Dmitry Mikhaylenko, Evgenii Chernov, Le-Coqs, MLaureen, Microvolnovka, MyParser, Red-alert, Shrugged, hrambton, schips_21, sisidra
за этот год	0.3157894736842105	0.6842105263157895	2020	2020	-REFERENCE-temporal-corpora-rev3, ElenaKiseleva, Inception, handcrafted_solution, monuwio, Нубы	21-coders, Cheliki, Dmitry Mikhaylenko, Evgenii Chernov, Le-Coqs, MLaureen, Microvolnovka, MyParser, Red-alert, Shrugged, hrambton, schips_21, sisidra
текущий год	0.3157894736842105	0.6842105263157895	2020	2020	-REFERENCE-temporal-corpora-rev3, ElenaKiseleva, Inception, handcrafted_solution, monuwio, Нубы	21-coders, Cheliki, Dmitry Mikhaylenko, Evgenii Chernov, Le-Coqs, MLaureen, Microvolnovka, MyParser, Red-alert, Shrugged, hrambton, schips_21, sisidra
весь текущий год	0.3157894736842105	0.6842105263157895	2020	2020	-REFERENCE-temporal-corpora-rev3, ElenaKiseleva, Inception, handcrafted_solution, monuwio, Нубы	21-coders, Cheliki, Dmitry Mikhaylenko, Evgenii Chernov, Le-Coqs, MLaureen, Microvolnovka, MyParser, Red-alert, Shrugged, hrambton, schips_21, sisidra
нынешний год	0.3157894736842105	0.6842105263157895	2020	2020	-REFERENCE-temporal-corpora-rev3, ElenaKiseleva, Inception, handcrafted_solution, monuwio, Нубы	21-coders, Cheliki, Dmitry Mikhaylenko, Evgenii Chernov, Le-Coqs, MLaureen, Microvolnovka, MyParser, Red-alert, Shrugged, hrambton, schips_21, sisidra
сего года	0.3157894736842105	0.6842105263157895	2020	2020	-REFERENCE-temporal-corpora-rev3, ElenaKiseleva, Inception, handcrafted_solution, monuwio, Нубы	21-coders, Cheliki, Dmitry Mikhaylenko, Evgenii Chernov, Le-Coqs, MLaureen, Microvolnovka, MyParser, Red-alert, Shrugged, hrambton, schips_21, sisidra
уходящий год	0.3157894736842105	0.6842105263157895	2020	2020	-REFERENCE-temporal-corpora-rev3, ElenaKiseleva, Inception, handcrafted_solution, monuwio, Нубы	21-coders, Cheliki, Dmitry Mikhaylenko, Evgenii Chernov, Le-Coqs, MLaureen, Microvolnovka, MyParser, Red-alert, Shrugged, hrambton, schips_21, sisidra
уходящего года	0.3157894736842105	0.6842105263157895	2020	2020	-REFERENCE-temporal-corpora-rev3, ElenaKiseleva, Inception, handcrafted_solution, monuwio, Нубы	21-coders, Cheliki, Dmitry Mikhaylenko, Evgenii Chernov, Le-Coqs, MLaureen, Microvolnovka, MyParser, Red-alert, Shrugged, hrambton, schips_21, sisidra
